PPP,PayPie,"PPP, PayPie",PPP,PayPie,"https://newsapi.org/v2/everything?language=en&q=(PPP)AND(""PayPie"")&from=2018-10-01&to=2018-11-05&sortBy=popularity&apiKey=445938e7b4214f4988780151868665cc"
SLS,SaluS,"SLS, SaluS",SLS,SaluS,"https://newsapi.org/v2/everything?language=en&q=(SLS)AND(""SaluS"")&from=2018-10-01&to=2018-11-05&sortBy=popularity&apiKey=445938e7b4214f4988780151868665cc"
SAFEX,Safe Exchange coin,"SAFEX, Safe Exchange coin",SAFEX,Safe Exchange coin,"https://newsapi.org/v2/everything?language=en&q=(SAFEX)AND(""Safe Exchange coin"")&from=2018-10-01&to=2018-11-05&sortBy=popularity&apiKey=445938e7b4214f4988780151868665cc"
VIA,Viacoin,"VIA, Viacoin",VIA,Viacoin,"https://newsapi.org/v2/everything?language=en&q=(VIA)AND(""Viacoin"")&from=2018-10-01&to=2018-11-05&sortBy=popularity&apiKey=445938e7b4214f4988780151868665cc"
HOT,Hydro Protocol,"HOT, Hydro Protocol",HOT,Hydro Protocol,"https://newsapi.org/v2/everything?language=en&q=(HOT)AND(""Hydro Protocol"")&from=2018-10-01&to=2018-11-05&sortBy=popularity&apiKey=445938e7b4214f4988780151868665cc"
RNTB,BitRent,"RNTB, BitRent",RNTB,BitRent,"https://newsapi.org/v2/everything?language=en&q=(RNTB)AND(""BitRent"")&from=2018-10-01&to=2018-11-05&sortBy=popularity&apiKey=445938e7b4214f4988780151868665cc"
TKN,TokenCard,"TKN, TokenCard",TKN,TokenCard,"https://newsapi.org/v2/everything?language=en&q=(TKN)AND(""TokenCard"")&from=2018-10-01&to=2018-11-05&sortBy=popularity&apiKey=445938e7b4214f4988780151868665cc"
AST,AirSwap,"AST, AirSwap",AST,AirSwap,"https://newsapi.org/v2/everything?language=en&q=(AST)AND(""AirSwap"")&from=2018-10-01&to=2018-11-05&sortBy=popularity&apiKey=445938e7b4214f4988780151868665cc"
CLOAK,CloakCoin,"CLOAK, CloakCoin",CLOAK,CloakCoin,"https://newsapi.org/v2/everything?language=en&q=(CLOAK)AND(""CloakCoin"")&from=2018-10-01&to=2018-11-05&sortBy=popularity&apiKey=445938e7b4214f4988780151868665cc"
BAY,BitBay,"BAY, BitBay",BAY,BitBay,"https://newsapi.org/v2/everything?language=en&q=(BAY)AND(""BitBay"")&from=2018-10-01&to=2018-11-05&sortBy=popularity&apiKey=445938e7b4214f4988780151868665cc"
SWFTC,SwftCoin,"SWFTC, SwftCoin",SWFTC,SwftCoin,"https://newsapi.org/v2/everything?language=en&q=(SWFTC)AND(""SwftCoin"")&from=2018-10-01&to=2018-11-05&sortBy=popularity&apiKey=445938e7b4214f4988780151868665cc"
BITCNY,bitCNY,"BITCNY, bitCNY",BITCNY,bitCNY,"https://newsapi.org/v2/everything?language=en&q=(BITCNY)AND(""bitCNY"")&from=2018-10-01&to=2018-11-05&sortBy=popularity&apiKey=445938e7b4214f4988780151868665cc"
PRL,Oyster,"PRL, Oyster",PRL,Oyster,"https://newsapi.org/v2/everything?language=en&q=(PRL)AND(""Oyster"")&from=2018-10-01&to=2018-11-05&sortBy=popularity&apiKey=445938e7b4214f4988780151868665cc"
LET,LinkEye,"LET, LinkEye",LET,LinkEye,"https://newsapi.org/v2/everything?language=en&q=(LET)AND(""LinkEye"")&from=2018-10-01&to=2018-11-05&sortBy=popularity&apiKey=445938e7b4214f4988780151868665cc"
SNGLS,SingularDTV,"SNGLS, SingularDTV",SNGLS,SingularDTV,"https://newsapi.org/v2/everything?language=en&q=(SNGLS)AND(""SingularDTV"")&from=2018-10-01&to=2018-11-05&sortBy=popularity&apiKey=445938e7b4214f4988780151868665cc"
SPANK,SpankChain,"SPANK, SpankChain",SPANK,SpankChain,"https://newsapi.org/v2/everything?language=en&q=(SPANK)AND(""SpankChain"")&from=2018-10-01&to=2018-11-05&sortBy=popularity&apiKey=445938e7b4214f4988780151868665cc"
ZCO,Zebi,"ZCO, Zebi",ZCO,Zebi,"https://newsapi.org/v2/everything?language=en&q=(ZCO)AND(""Zebi"")&from=2018-10-01&to=2018-11-05&sortBy=popularity&apiKey=445938e7b4214f4988780151868665cc"
FXT,FuzeX,"FXT, FuzeX",FXT,FuzeX,"https://newsapi.org/v2/everything?language=en&q=(FXT)AND(""FuzeX"")&from=2018-10-01&to=2018-11-05&sortBy=popularity&apiKey=445938e7b4214f4988780151868665cc"
WINGS,Wings,"WINGS, Bitcoin",WINGS,Bitcoin,"https://newsapi.org/v2/everything?language=en&q=(WINGS)AND(""Bitcoin"")&from=2018-10-01&to=2018-11-05&sortBy=popularity&apiKey=445938e7b4214f4988780151868665cc"
XCP,Counterparty,"XCP, Counterparty",XCP,Counterparty,"https://newsapi.org/v2/everything?language=en&q=(XCP)AND(""Counterparty"")&from=2018-10-01&to=2018-11-05&sortBy=popularity&apiKey=445938e7b4214f4988780151868665cc"
